   3.3903905e+02  -7.5505274e+00  -6.6427178e-02   1.8053262e+00   5.3744336e+00   1.2214029e+00   1.3256232e+01   1.9584084e+03
   3.4360291e+02  -7.5921196e+00  -6.4166352e-02   1.8013661e+00   5.3657287e+00   1.0583214e+00   1.3251722e+01   2.0354695e+03
   3.4816676e+02  -7.6228202e+00  -6.3128295e-02   1.7930778e+00   5.3595076e+00   9.1816978e-01   1.3246222e+01   2.0747205e+03
   3.5273062e+02  -7.6443062e+00  -6.3165506e-02   1.7814160e+00   5.3554700e+00   7.9790379e-01   1.3239683e+01   2.0772127e+03
   3.5729447e+02  -7.6580098e+00  -6.4505203e-02   1.7671563e+00   5.3533372e+00   6.9479966e-01   1.3232081e+01   2.0359816e+03
   3.6455883e+02  -7.6665991e+00  -6.9325610e-02   1.7405323e+00   5.3532830e+00   5.6052405e-01   1.3217663e+01   1.8944590e+03
   3.7182320e+02  -7.6625253e+00  -7.6623082e-02   1.7108384e+00   5.3564750e+00   4.5575063e-01   1.3200604e+01   1.7116247e+03
   3.7908756e+02  -7.6488386e+00  -8.5732216e-02   1.6795441e+00   5.3621004e+00   3.7389312e-01   1.3181344e+01   1.5259372e+03
   3.8635192e+02  -7.6276830e+00  -9.7955281e-02   1.6476852e+00   5.3695264e+00   3.0989931e-01   1.3160478e+01   1.3310559e+03
   3.9361628e+02  -7.6005144e+00  -1.1406653e-01   1.6160118e+00   5.3782680e+00   2.5992342e-01   1.3138786e+01   1.1384718e+03
   4.0160623e+02  -7.5647661e+00  -1.3551418e-01   1.5820344e+00   5.3889837e+00   2.1767715e-01   1.3115053e+01   9.5349655e+02
   4.0959618e+02  -7.5235390e+00  -1.6196386e-01   1.5495110e+00   5.4005091e+00   1.8584239e-01   1.3092921e+01   7.9341838e+02
   4.1758613e+02  -7.4770508e+00  -1.9421042e-01   1.5188365e+00   5.4126310e+00   1.6212635e-01   1.3073877e+01   6.5781250e+02
   4.2557608e+02  -7.4254100e+00  -2.3346262e-01   1.4903290e+00   5.4252063e+00   1.4477103e-01   1.3059261e+01   5.4385738e+02
   4.3356603e+02  -7.3686800e+00  -2.8107742e-01   1.4642119e+00   5.4381647e+00   1.3246871e-01   1.3050080e+01   4.4885094e+02
   4.4434779e+02  -7.2842439e+00  -3.6121824e-01   1.4329772e+00   5.4562624e+00   1.2223115e-01   1.3047140e+01   3.4615790e+02
   4.5512955e+02  -7.1914353e+00  -4.6400846e-01   1.4063941e+00   5.4752165e+00   1.1767709e-01   1.3054317e+01   2.6697632e+02
   4.6591131e+02  -7.0907185e+00  -5.9693129e-01   1.3841154e+00   5.4954570e+00   1.1766924e-01   1.3069392e+01   2.0550334e+02
   4.7669307e+02  -6.9812437e+00  -7.7268489e-01   1.3652395e+00   5.5178220e+00   1.2160285e-01   1.3089756e+01   1.5709221e+02
   4.8747483e+02  -6.8595741e+00  -1.0138838e+00   1.3480672e+00   5.5438386e+00   1.2936403e-01   1.3113529e+01   1.1831062e+02
   5.0134676e+02  -6.6674622e+00  -1.5349309e+00   1.3218875e+00   5.5889361e+00   1.4617604e-01   1.3147509e+01   7.6655259e+01
   5.1270740e+02  -6.4475675e+00  -2.3480195e+00   1.2855621e+00   5.6479889e+00   1.6872889e-01   1.3182039e+01   4.8974074e+01
   5.2068906e+02  -6.2229442e+00  -3.4069792e+00   1.2388852e+00   5.7180034e+00   1.9341216e-01   1.3215199e+01   3.2943391e+01
